Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,11,VR Aaron,4,6,0,0,66,0,0,2,23,1,11.5,2,0,0,0,0,2,1.0,7,0,8.0
1,42,VR Aaron,0,5,0,0,0,0,0,4,32,0,8.0,2,0,4,0,0,6,-3.0,0,0,-3.0
2,293,VR Aaron,0,5,0,0,0,0,0,4,26,0,6.5,4,0,0,0,0,4,-3.0,0,0,-3.0
3,357,VR Aaron,1,1,0,0,100,0,0,4,27,1,6.75,2,4,3,0,0,9,0.5,10,0,10.5
4,380,VR Aaron,0,2,0,0,0,0,0,4,63,2,15.75,3,0,0,0,0,3,-3.0,17,0,14.0
5,475,VR Aaron,11,15,0,0,73,0,0,4,33,2,8.25,1,0,4,1,0,6,5.5,20,0,25.5
6,484,VR Aaron,7,8,1,0,87,0,0,4,42,1,10.5,4,0,1,1,0,6,4.0,8,0,12.0
7,488,VR Aaron,17,11,1,1,154,0,0,4,35,1,8.75,1,0,0,0,0,1,10.0,10,0,20.0
8,525,VR Aaron,6,3,0,1,200,0,0,4,36,0,9.0,1,0,0,0,0,1,4.0,-1,0,3.0
