Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,1,SR Watson,22,17,1,1,129,0,0,3,41,0,13.666666666666666,0,0,0,0,0,0,12.5,-3,0,9.5
1,5,SR Watson,24,25,4,0,96,0,0,4,21,1,5.25,0,0,0,0,0,0,14.0,11,0,25.0
2,8,SR Watson,1,4,0,0,25,0,0,2,29,0,14.5,0,0,1,0,0,1,-2.5,-3,0,-5.5
3,17,SR Watson,14,18,1,0,77,0,0,4,44,1,11.0,2,0,0,0,0,2,7.5,8,0,15.5
4,37,SR Watson,3,5,0,0,60,0,0,4,28,1,7.0,1,0,0,0,0,1,0.5,10,0,10.5
5,42,SR Watson,3,6,0,0,50,0,0,4,43,1,10.75,1,0,0,0,0,1,-1.5,8,0,6.5
6,55,SR Watson,4,5,0,0,80,1,0,4,16,1,4.0,0,0,0,0,0,0,2.0,13,4,19.0
7,62,SR Watson,21,15,4,0,140,0,0,4,31,1,7.75,1,0,0,0,0,1,12.5,10,0,22.5
8,65,SR Watson,76,51,5,5,149,0,0,4,39,0,9.75,0,0,0,1,0,1,49.5,-1,0,48.5
9,68,SR Watson,4,6,0,0,66,0,0,4,32,1,8.0,2,0,0,0,0,2,1.0,10,0,11.0
10,70,SR Watson,61,43,8,2,141,0,0,4,20,3,5.0,0,0,0,1,0,1,40.5,32,0,72.5
11,78,SR Watson,0,1,0,0,0,1,0,4,23,2,5.75,2,0,1,0,0,3,-3.0,21,4,22.0
12,83,SR Watson,14,8,1,1,175,0,0,4,23,1,5.75,2,4,0,0,0,6,8.5,11,0,19.5
13,86,SR Watson,32,22,4,1,145,0,0,4,26,2,6.5,1,0,0,0,0,1,19.0,20,0,39.0
14,89,SR Watson,5,2,1,0,250,0,0,3,23,1,7.666666666666667,0,0,1,1,0,2,3.0,10,0,13.0
15,93,SR Watson,74,42,5,5,176,0,0,4,24,2,6.0,0,1,2,0,0,3,48.5,21,0,69.5
16,97,SR Watson,22,19,1,1,115,0,0,4,41,2,10.25,1,0,1,0,0,2,12.5,18,0,30.5
17,101,SR Watson,46,28,6,0,164,0,0,2,6,0,3.0,1,0,0,0,0,1,26.0,3,0,29.0
18,105,SR Watson,19,15,2,1,126,0,0,4,36,1,9.0,1,0,0,0,0,1,11.5,9,0,20.5
19,113,SR Watson,18,20,3,0,90,0,0,3,30,0,10.0,1,0,0,1,0,2,10.5,-1,0,9.5
