Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,1,YS Chahal,3,7,0,0,42,0,0,4,22,1,5.5,0,0,0,0,0,0,-1.5,11,0,9.5
1,17,YS Chahal,1,2,0,0,50,0,0,1,11,0,11.0,3,0,0,0,0,3,-2.5,-2,0,-4.5
2,27,YS Chahal,0,2,0,0,0,1,0,4,16,3,4.0,1,0,0,0,0,1,-3.0,33,4,34.0
3,30,YS Chahal,1,2,0,0,50,0,0,3,30,0,10.0,0,0,1,1,0,2,-2.5,-1,0,-3.5
4,33,YS Chahal,4,9,0,0,44,0,0,2,25,0,12.5,0,0,0,0,0,0,-1.0,-3,0,-4.0
5,42,YS Chahal,4,4,0,0,100,0,0,4,29,2,7.25,2,8,0,0,0,10,2.0,20,0,22.0
6,488,YS Chahal,1,2,0,0,50,1,0,4,23,2,5.75,0,0,0,0,0,0,-2.5,21,4,22.5
7,525,YS Chahal,1,1,0,0,100,0,0,4,28,2,7.0,0,0,0,0,0,0,0.5,20,0,20.5
