Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,3,SK Raina,68,52,7,0,130,0,0,0,0,0,0.0,0,0,0,0,0,0,41.5,0,0,41.5
1,6,SK Raina,5,8,0,0,62,0,0,2,24,0,12.0,0,0,0,0,0,0,1.5,-3,0,-1.5
2,13,SK Raina,35,23,4,1,152,1,0,1,9,0,9.0,0,0,0,0,0,0,20.5,-1,4,23.5
3,16,SK Raina,28,29,2,0,96,0,0,0,0,0,0.0,0,0,0,0,0,0,15.0,0,0,15.0
4,20,SK Raina,23,8,2,2,287,0,0,0,0,0,0.0,0,0,0,0,0,0,14.5,0,0,14.5
5,23,SK Raina,84,46,9,4,182,1,0,2,11,1,5.5,0,0,0,0,0,0,54.5,11,4,69.5
6,26,SK Raina,32,24,4,0,133,1,0,1,6,0,6.0,0,0,0,0,0,0,18.0,1,4,23.0
7,30,SK Raina,34,31,4,1,109,1,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,4,24.0
8,34,SK Raina,1,3,0,0,33,0,0,4,28,0,7.0,0,0,0,0,0,0,-2.5,0,0,-2.5
9,38,SK Raina,8,8,0,0,100,0,0,0,0,0,0.0,0,0,0,0,0,0,4.0,0,0,4.0
10,41,SK Raina,77,43,5,4,179,0,0,2,24,0,12.0,0,0,0,0,0,0,49.0,-3,0,46.0
11,46,SK Raina,39,25,4,1,156,0,0,0,0,0,0.0,0,0,0,0,0,0,22.5,0,0,22.5
12,49,SK Raina,6,5,1,0,120,0,1,0,0,0,0.0,0,0,0,0,0,0,3.5,0,4,7.5
13,52,SK Raina,2,5,0,0,40,0,0,0,0,0,0.0,0,0,0,0,0,0,-2.0,0,0,-2.0
14,61,SK Raina,32,14,2,3,228,0,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,20.0
15,67,SK Raina,53,39,3,3,135,1,0,0,0,0,0.0,0,0,0,0,0,0,35.0,0,4,39.0
16,74,SK Raina,28,17,1,2,164,1,1,0,0,0,0.0,0,0,0,0,0,0,16.5,0,8,24.5
17,79,SK Raina,3,4,0,0,75,0,0,0,0,0,0.0,0,0,0,0,0,0,1.5,0,0,1.5
18,83,SK Raina,27,27,2,0,100,1,0,2,10,0,5.0,0,0,0,0,0,0,14.5,2,4,20.5
19,85,SK Raina,32,21,5,0,152,0,0,0,0,0,0.0,0,0,0,0,0,0,18.5,0,0,18.5
20,87,SK Raina,1,2,0,0,50,1,0,0,0,0,0.0,0,0,0,0,0,0,-2.5,0,4,1.5
21,91,SK Raina,26,19,4,0,136,1,0,0,0,0,0.0,0,0,0,0,0,0,15.0,0,4,19.0
22,96,SK Raina,1,6,0,0,16,0,0,0,0,0,0.0,0,0,0,0,0,0,-2.5,0,0,-2.5
23,107,SK Raina,21,20,2,0,105,0,0,0,0,0,0.0,0,0,0,0,0,0,11.5,0,0,11.5
24,110,SK Raina,45,25,6,2,180,0,0,2,20,2,10.0,0,0,0,0,0,0,27.5,19,0,46.5
25,114,SK Raina,54,46,5,2,117,1,0,0,0,0,0.0,0,0,0,0,0,0,35.5,0,4,39.5
26,116,SK Raina,55,34,4,4,161,1,0,0,0,0,0.0,0,0,0,0,0,0,37.5,0,4,41.5
27,117,SK Raina,43,30,1,2,143,1,1,0,0,0,0.0,0,0,0,0,0,0,24.0,0,8,32.0
28,118,SK Raina,8,9,1,0,88,0,0,0,0,0,0.0,0,0,0,0,0,0,4.5,0,0,4.5
29,122,SK Raina,28,29,1,1,96,0,1,0,0,0,0.0,0,0,0,0,0,0,15.5,0,4,19.5
30,125,SK Raina,41,27,5,1,151,1,0,0,0,0,0.0,0,0,0,0,0,0,24.0,0,4,28.0
31,131,SK Raina,25,20,1,2,125,0,0,4,18,2,4.5,0,0,0,0,0,0,15.0,22,0,37.0
32,137,SK Raina,98,57,10,5,171,2,0,2,11,1,5.5,0,0,0,0,0,0,63.0,11,8,82.0
33,141,SK Raina,32,22,2,2,145,1,0,1,7,0,7.0,0,0,0,0,0,0,19.0,0,4,23.0
