Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,5,P Negi,10,8,0,1,125,0,0,1,3,2,3.0,0,0,0,0,0,0,6.0,23,0,29.0
1,12,P Negi,13,13,0,0,100,0,0,2,29,0,14.5,2,0,1,0,0,3,6.5,-3,0,3.5
2,17,P Negi,10,7,0,1,142,0,0,3,13,1,4.333333333333333,1,0,1,0,0,2,6.0,12,0,18.0
3,27,P Negi,2,3,0,0,66,0,0,3,15,2,5.0,1,0,0,0,0,1,0.0,22,0,22.0
4,30,P Negi,32,19,3,2,168,0,0,2,24,1,12.0,1,0,0,0,0,1,19.5,7,0,26.5
5,33,P Negi,3,7,0,0,42,0,0,4,18,1,4.5,1,0,0,0,0,1,-1.5,12,0,10.5
6,37,P Negi,35,23,1,3,152,0,0,4,18,3,4.5,0,0,1,0,0,1,21.0,32,0,53.0
7,42,P Negi,21,25,2,0,84,1,0,3,22,1,7.333333333333333,0,0,1,0,0,1,11.5,10,4,25.5
8,45,P Negi,5,3,1,0,166,1,0,4,21,2,5.25,0,0,0,0,0,0,3.0,21,4,28.0
9,55,P Negi,13,6,3,0,216,0,0,2,10,3,5.0,0,0,0,0,0,0,8.0,32,0,40.0
10,335,P Negi,8,8,1,0,100,0,0,0,0,0,0.0,0,0,0,0,0,0,4.5,0,0,4.5
11,372,P Negi,6,5,1,0,120,0,0,3,37,0,12.333333333333334,0,0,0,0,0,0,3.5,-3,0,0.5
12,378,P Negi,14,11,2,0,127,0,0,4,19,1,4.75,0,0,1,0,0,1,8.0,12,0,20.0
13,380,P Negi,8,6,0,1,133,1,0,4,33,1,8.25,0,0,0,0,0,0,5.0,10,4,19.0
14,527,P Negi,27,13,4,1,207,0,0,4,24,1,6.0,1,0,1,0,0,2,16.5,11,0,27.5
15,551,P Negi,15,11,1,1,136,0,0,2,20,1,10.0,0,0,0,0,0,0,9.0,9,0,18.0
16,554,P Negi,13,8,1,1,162,2,1,2,19,0,9.5,0,0,0,0,0,0,8.0,-1,12,19.0
17,559,P Negi,36,18,4,1,200,0,0,4,35,1,8.75,0,1,0,0,0,1,21.0,10,0,31.0
18,563,P Negi,2,3,0,0,66,0,0,4,35,0,8.75,1,0,0,0,0,1,0.0,0,0,0.0
19,565,P Negi,5,8,0,0,62,0,0,3,28,2,9.333333333333334,0,0,0,0,0,0,1.5,19,0,20.5
20,573,P Negi,3,3,0,0,100,1,0,4,46,0,11.5,0,0,0,0,0,0,1.5,-3,4,2.5
21,575,P Negi,12,7,0,1,171,1,0,1,4,0,4.0,0,0,0,0,0,0,7.0,3,4,14.0
22,576,P Negi,3,6,0,0,50,0,0,2,18,0,9.0,0,0,0,0,0,0,-1.5,-1,0,-2.5
23,578,P Negi,11,19,0,1,57,0,0,0,0,0,0.0,0,0,0,0,0,0,4.5,0,0,4.5
24,583,P Negi,8,2,0,1,400,1,0,1,10,1,10.0,0,0,0,0,0,0,5.0,9,4,18.0
25,593,P Negi,10,13,1,0,76,0,1,1,19,0,19.0,0,0,0,0,0,0,5.5,-3,4,6.5
26,599,P Negi,3,4,0,0,75,0,0,0,0,0,0.0,0,0,0,0,0,0,1.5,0,0,1.5
27,609,P Negi,19,12,1,1,158,0,0,1,10,0,10.0,0,0,0,0,0,0,11.0,-1,0,10.0
28,632,P Negi,6,13,0,0,46,0,0,3,19,1,6.333333333333333,0,0,0,0,0,0,0.0,10,0,10.0
