Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,1,S Aravind,0,2,0,0,0,0,0,3,36,0,12.0,0,0,0,0,0,0,-3.0,-3,0,-6.0
1,17,S Aravind,6,7,0,0,85,0,0,4,29,2,7.25,1,0,0,0,0,1,3.0,20,0,23.0
2,27,S Aravind,5,4,1,0,125,0,0,4,27,1,6.75,0,0,0,0,0,0,3.0,10,0,13.0
3,30,S Aravind,9,16,0,0,56,0,0,3,20,0,6.666666666666667,1,0,1,1,0,3,2.5,0,0,2.5
4,33,S Aravind,8,5,1,0,160,0,0,4,31,0,7.75,0,0,1,0,0,1,4.5,0,0,4.5
5,42,S Aravind,4,6,0,0,66,0,0,2,13,1,6.5,0,0,0,0,0,0,1.0,10,0,11.0
6,245,S Aravind,2,5,0,0,40,0,0,3,28,0,9.333333333333334,1,0,2,0,0,3,-2.0,-1,0,-3.0
7,296,S Aravind,11,5,2,0,220,0,0,4,40,0,10.0,0,0,4,0,0,4,6.5,-1,0,5.5
8,326,S Aravind,14,8,3,0,175,0,0,3,48,0,16.0,0,0,0,0,0,0,8.5,-3,0,5.5
9,575,S Aravind,0,1,0,0,0,0,0,4,25,1,6.25,0,0,0,0,0,0,-3.0,10,0,7.0
