Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,5,CH Morris,4,5,0,0,80,1,0,4,22,3,5.5,0,0,1,0,0,1,2.0,31,4,37.0
1,9,CH Morris,38,9,4,3,422,2,0,2,19,1,9.5,1,0,0,0,0,1,24.0,9,8,41.0
2,15,CH Morris,16,9,1,1,177,0,0,4,23,3,5.75,1,0,0,0,0,1,9.5,31,0,40.5
3,18,CH Morris,16,10,3,0,160,0,0,4,30,1,7.5,0,0,0,0,0,0,9.5,10,0,19.5
4,24,CH Morris,52,42,5,1,123,0,0,4,33,2,8.25,1,0,0,0,0,1,33.5,20,0,53.5
5,31,CH Morris,11,10,1,0,110,0,0,3,39,0,13.0,0,0,0,0,0,0,6.0,-3,0,3.0
6,35,CH Morris,2,5,0,0,40,0,0,2,13,0,6.5,0,0,0,0,0,0,-2.0,0,0,-2.0
7,39,CH Morris,15,7,1,1,214,1,0,4,36,0,9.0,0,0,0,0,0,0,9.0,-1,4,12.0
8,396,CH Morris,7,4,0,0,175,0,0,4,40,3,10.0,0,0,0,0,0,0,3.5,29,0,32.5
9,399,CH Morris,5,5,0,0,100,0,0,4,28,2,7.0,0,0,3,0,0,3,2.5,20,0,22.5
10,410,CH Morris,1,1,0,0,100,0,0,3,32,0,10.666666666666666,1,0,0,0,0,1,0.5,-2,0,-1.5
11,414,CH Morris,0,1,0,0,0,1,0,3,24,0,8.0,0,0,0,0,0,0,-3.0,0,4,1.0
12,430,CH Morris,1,5,0,0,20,0,0,3,14,0,4.666666666666667,2,0,0,0,0,2,-2.5,2,0,-0.5
13,457,CH Morris,0,1,0,0,0,0,0,4,25,2,6.25,1,0,0,0,0,1,-3.0,20,0,17.0
14,520,CH Morris,6,8,0,0,75,0,0,4,21,0,5.25,1,0,0,0,0,1,3.0,1,0,4.0
15,523,CH Morris,13,6,1,1,216,0,0,4,36,2,9.0,2,0,1,0,0,3,8.0,19,0,27.0
16,540,CH Morris,3,3,0,0,100,0,0,3,24,0,8.0,0,0,1,0,0,1,1.5,0,0,1.5
17,558,CH Morris,34,11,2,3,309,0,0,4,42,0,10.5,7,0,4,0,0,11,21.0,-2,0,19.0
18,563,CH Morris,16,11,0,1,145,0,0,4,19,3,4.75,1,0,0,0,0,1,9.0,32,0,41.0
19,570,CH Morris,4,5,0,0,80,1,0,4,24,4,6.0,3,0,1,0,0,4,2.0,45,4,51.0
20,574,CH Morris,0,3,0,0,0,0,0,4,43,1,10.75,1,0,1,0,0,2,-3.0,8,0,5.0
21,578,CH Morris,11,10,2,0,110,1,0,4,21,0,5.25,1,0,0,0,0,1,6.5,1,4,11.5
22,599,CH Morris,82,33,4,8,248,0,0,4,35,2,8.75,1,0,0,0,0,1,55.0,20,0,75.0
23,602,CH Morris,0,2,0,0,0,2,1,3,20,2,6.666666666666667,0,0,1,0,0,1,-3.0,20,12,29.0
24,612,CH Morris,17,12,0,1,141,1,0,4,35,2,8.75,1,0,5,0,0,6,9.5,20,4,33.5
25,623,CH Morris,20,16,2,1,125,0,0,4,36,2,9.0,0,0,2,0,0,2,12.0,19,0,31.0
26,625,CH Morris,38,22,4,2,172,0,0,2,13,1,6.5,1,0,1,1,0,3,23.0,10,0,33.0
27,632,CH Morris,27,19,3,0,142,0,0,3,31,1,10.333333333333334,5,0,0,0,0,5,15.0,8,0,23.0
