Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,15,KC Cariappa,1,2,0,0,50,0,0,3,23,1,7.666666666666667,0,0,0,1,0,1,-2.5,10,0,7.5
1,19,KC Cariappa,1,5,0,0,20,0,0,4,38,1,9.5,1,0,0,0,0,1,-2.5,9,0,6.5
2,604,KC Cariappa,1,3,0,0,33,1,0,3,15,0,5.0,0,0,0,0,0,0,-2.5,2,4,3.5
3,626,KC Cariappa,12,8,0,1,150,0,0,3,55,0,18.333333333333332,0,0,0,1,0,1,7.0,-3,0,4.0
