Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,7,YK Pathan,6,11,0,0,54,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,1.0
1,14,YK Pathan,21,17,1,1,123,0,0,1,2,1,2.0,0,0,0,0,0,0,12.0,13,0,25.0
2,18,YK Pathan,59,40,6,2,147,0,0,0,0,0,0.0,0,0,0,0,0,0,38.5,0,0,38.5
3,23,YK Pathan,11,4,2,0,275,0,0,0,0,0,0.0,0,0,0,0,0,0,6.5,0,0,6.5
4,27,YK Pathan,8,9,0,0,88,0,0,0,0,0,0.0,0,0,0,0,0,0,4.0,0,0,4.0
5,36,YK Pathan,12,14,0,0,85,0,0,1,17,0,17.0,0,0,0,0,0,0,6.0,-3,0,3.0
6,40,YK Pathan,4,9,0,0,44,0,0,0,0,0,0.0,0,0,0,0,0,0,-1.0,0,0,-1.0
7,45,YK Pathan,0,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,-3.0,0,0,-3.0
8,48,YK Pathan,2,3,0,0,66,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
9,53,YK Pathan,20,9,0,3,222,1,0,0,0,0,0.0,0,0,0,0,0,0,13.0,0,4,17.0
10,57,YK Pathan,0,1,0,0,0,0,0,1,7,0,7.0,0,0,0,0,0,0,-3.0,0,0,-3.0
11,62,YK Pathan,10,5,2,0,200,0,0,3,17,0,5.666666666666667,1,0,0,0,0,1,6.0,1,0,7.0
12,65,YK Pathan,7,6,1,0,116,0,0,1,13,0,13.0,0,0,0,0,0,0,4.0,-3,0,1.0
13,68,YK Pathan,61,29,4,6,210,0,0,2,20,2,10.0,0,0,0,0,0,0,42.5,19,0,61.5
14,70,YK Pathan,21,12,5,0,175,0,0,1,10,0,10.0,0,0,0,0,0,0,13.0,-1,0,12.0
15,78,YK Pathan,55,33,6,2,166,0,0,2,15,1,7.5,0,0,1,0,0,1,36.5,10,0,46.5
16,83,YK Pathan,8,6,0,1,133,0,0,2,9,0,4.5,0,0,0,0,0,0,5.0,2,0,7.0
17,86,YK Pathan,1,3,0,0,33,1,0,0,0,0,0.0,0,0,0,0,0,0,-2.5,0,4,1.5
18,89,YK Pathan,68,41,9,2,165,0,0,2,19,1,9.5,0,0,0,0,0,0,44.5,9,0,53.5
19,93,YK Pathan,8,13,1,0,61,0,0,0,0,0,0.0,0,0,0,0,0,0,3.5,0,0,3.5
20,97,YK Pathan,39,15,3,3,260,0,1,2,24,1,12.0,0,0,0,0,0,0,24.0,7,4,35.0
21,105,YK Pathan,48,20,5,3,240,0,0,2,14,1,7.0,0,0,0,0,0,0,29.5,10,0,39.5
22,110,YK Pathan,6,5,1,0,120,0,0,3,32,1,10.666666666666666,0,0,1,0,0,1,3.5,8,0,11.5
23,113,YK Pathan,2,4,0,0,50,0,0,3,10,0,3.3333333333333335,0,0,1,0,0,1,-2.0,3,0,1.0
24,115,YK Pathan,45,21,3,4,214,1,1,0,0,0,0.0,0,0,0,0,0,0,28.0,0,8,36.0
25,117,YK Pathan,56,40,3,4,140,0,0,4,22,3,5.5,0,0,0,0,0,0,37.5,31,0,68.5
26,119,YK Pathan,11,15,1,0,73,0,0,2,17,0,8.5,1,0,0,0,0,1,6.0,0,0,6.0
27,126,YK Pathan,60,26,7,4,230,0,0,4,29,0,7.25,4,0,2,0,0,6,41.5,0,0,41.5
28,130,YK Pathan,10,13,2,0,76,0,0,4,30,0,7.5,4,0,0,0,0,4,6.0,0,0,6.0
29,133,YK Pathan,62,30,3,6,206,0,0,2,15,0,7.5,0,0,1,0,0,1,42.5,0,0,42.5
30,137,YK Pathan,20,13,3,0,153,0,0,3,17,2,5.666666666666667,0,0,0,0,0,0,11.5,21,0,32.5
31,140,YK Pathan,24,14,2,2,171,1,0,4,19,1,4.75,0,0,0,0,0,0,15.0,12,4,31.0
32,145,YK Pathan,12,7,1,1,171,0,0,4,30,1,7.5,0,1,1,0,0,2,7.5,10,0,17.5
