Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,5,PJ Cummins,6,6,1,0,100,0,0,4,30,1,7.5,1,0,1,0,0,2,3.5,10,0,13.5
1,15,PJ Cummins,12,6,2,0,200,0,0,4,24,2,6.0,0,0,1,0,0,1,7.0,21,0,28.0
2,18,PJ Cummins,3,4,0,0,75,0,0,4,40,2,10.0,1,0,1,0,0,2,1.5,19,0,20.5
3,24,PJ Cummins,4,5,0,0,80,1,0,4,22,2,5.5,1,0,2,0,0,3,2.0,21,4,27.0
4,44,PJ Cummins,10,10,0,1,100,0,0,4,65,0,16.25,4,0,6,0,0,10,6.0,-3,0,3.0
5,49,PJ Cummins,24,13,2,1,184,0,0,4,39,1,9.75,0,0,1,0,0,1,14.0,9,0,23.0
6,51,PJ Cummins,11,7,0,1,157,0,0,4,35,2,8.75,1,0,4,0,0,5,6.5,20,0,26.5
7,55,PJ Cummins,7,3,0,1,233,0,1,4,22,2,5.5,2,0,1,0,0,3,4.5,21,4,29.5
8,547,PJ Cummins,0,2,0,0,0,0,0,4,26,0,6.5,2,0,1,0,0,3,-3.0,0,0,-3.0
