Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,9,Imran Tahir,0,2,0,0,0,0,0,4,25,1,6.25,1,0,1,0,0,2,-3.0,10,0,7.0
1,498,Imran Tahir,4,6,1,0,66,0,0,4,28,2,7.0,0,0,3,0,0,3,1.5,20,0,21.5
2,512,Imran Tahir,4,4,1,0,100,0,0,4,32,1,8.0,2,0,0,0,0,2,2.5,10,0,12.5
3,519,Imran Tahir,2,2,0,0,100,0,0,4,27,1,6.75,0,0,0,0,0,0,1.0,10,0,11.0
4,543,Imran Tahir,3,4,0,0,75,0,0,2,20,0,10.0,0,0,0,0,0,0,1.5,-1,0,0.5
5,623,Imran Tahir,5,7,1,0,71,0,0,4,59,0,14.75,0,0,0,0,0,0,3.0,-3,0,0.0
