Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,6,DR Smith,37,27,4,1,137,0,0,0,0,0,0.0,0,0,0,0,0,0,21.5,0,0,21.5
1,13,DR Smith,47,31,8,1,151,0,0,2,10,1,5.0,0,0,0,0,0,0,28.5,12,0,40.5
2,16,DR Smith,0,3,0,0,0,0,0,1,13,0,13.0,1,0,1,0,0,2,-3.0,-3,0,-6.0
3,20,DR Smith,1,4,0,0,25,1,0,1,17,0,17.0,1,0,0,0,0,1,-2.5,-3,4,-1.5
4,23,DR Smith,5,4,1,0,125,0,0,2,14,0,7.0,1,0,0,0,0,1,3.0,0,0,3.0
5,26,DR Smith,4,4,1,0,100,0,0,1,18,1,18.0,0,0,0,0,0,0,2.5,7,0,9.5
6,38,DR Smith,0,1,0,0,0,0,0,3,27,0,9.0,1,0,1,0,0,2,-3.0,-1,0,-4.0
7,41,DR Smith,9,4,2,0,225,0,0,1,12,0,12.0,0,0,1,0,0,1,5.5,-3,0,2.5
8,46,DR Smith,74,39,8,4,189,0,0,0,0,0,0.0,0,0,0,0,0,0,49.0,0,0,49.0
9,49,DR Smith,8,8,1,0,100,2,0,1,17,0,17.0,0,0,0,0,0,0,4.5,-3,8,9.5
10,52,DR Smith,54,33,7,2,163,0,0,0,0,0,0.0,0,0,0,0,0,0,36.5,0,0,36.5
11,106,DR Smith,20,16,2,1,125,1,0,2,19,0,9.5,1,0,0,0,0,1,12.0,-1,4,15.0
12,109,DR Smith,17,17,2,0,100,1,0,3,22,2,7.333333333333333,1,0,0,0,0,1,9.5,20,4,33.5
13,113,DR Smith,8,8,1,0,100,0,0,2,16,0,8.0,0,0,0,0,0,0,4.5,0,0,4.5
14,128,DR Smith,35,23,2,2,152,2,0,2,16,0,8.0,0,0,1,0,0,1,20.5,0,8,28.5
15,131,DR Smith,12,5,1,1,240,0,0,1,17,0,17.0,0,0,0,0,0,0,7.5,-3,0,4.5
16,136,DR Smith,48,29,5,2,165,0,0,1,8,0,8.0,0,0,0,0,0,0,28.5,0,0,28.5
17,140,DR Smith,7,8,1,0,87,1,0,2,22,0,11.0,0,0,1,0,0,1,4.0,-2,4,6.0
18,144,DR Smith,49,23,2,5,213,1,0,2,21,0,10.5,2,0,0,0,0,2,30.5,-2,4,32.5
19,147,DR Smith,16,12,1,1,133,1,0,1,14,0,14.0,0,0,1,0,0,1,9.5,-3,4,10.5
20,155,DR Smith,47,32,0,4,146,1,0,1,4,0,4.0,0,0,0,0,0,0,27.5,3,4,34.5
