Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,6,DS Kulkarni,1,2,0,0,50,0,0,2,17,0,8.5,0,0,0,0,0,0,-2.5,0,0,-2.5
1,69,DS Kulkarni,2,17,0,0,11,2,0,4,38,3,9.5,1,1,0,1,0,3,-2.0,29,8,35.0
2,147,DS Kulkarni,7,9,0,0,77,0,0,4,21,1,5.25,2,0,0,0,0,2,3.5,11,0,14.5
3,150,DS Kulkarni,1,4,0,0,25,0,0,3,9,0,3.0,0,0,0,0,0,0,-2.5,3,0,0.5
4,160,DS Kulkarni,1,5,0,0,20,0,0,4,29,0,7.25,1,0,0,0,0,1,-2.5,0,0,-2.5
5,287,DS Kulkarni,2,4,0,0,50,0,0,2,29,0,14.5,1,0,4,0,0,5,-2.0,-3,0,-5.0
6,379,DS Kulkarni,10,5,2,0,200,1,0,4,46,3,11.5,2,0,0,0,0,2,6.0,27,4,37.0
7,467,DS Kulkarni,28,19,0,2,147,1,0,3,18,0,6.0,4,0,0,0,0,4,16.0,1,4,21.0
8,487,DS Kulkarni,7,8,1,0,87,0,0,2,19,0,9.5,0,0,0,0,0,0,4.0,-1,0,3.0
9,540,DS Kulkarni,1,2,0,0,50,0,0,4,30,0,7.5,0,0,4,0,0,4,-2.5,0,0,-2.5
10,574,DS Kulkarni,3,10,0,0,30,0,0,4,32,2,8.0,0,4,0,0,0,4,-1.5,20,0,18.5
11,585,DS Kulkarni,6,3,1,0,200,0,0,4,19,2,4.75,0,0,0,0,0,0,3.5,22,0,25.5
12,604,DS Kulkarni,6,4,0,0,150,0,0,4,28,1,7.0,0,0,0,0,0,0,3.0,10,0,13.0
13,620,DS Kulkarni,2,3,0,0,66,0,0,3,33,1,11.0,0,0,0,0,0,0,0.0,8,0,8.0
14,633,DS Kulkarni,10,4,2,0,250,0,0,4,15,4,3.75,0,0,1,0,0,1,6.0,47,0,53.0
15,635,DS Kulkarni,3,2,0,0,150,0,0,4,32,1,8.0,0,0,0,0,0,0,1.5,10,0,11.5
