Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,2,N Rana,34,29,1,2,117,1,0,0,0,0,0,0,0,0,0,0,0,19.5,0,4,23.5
1,7,N Rana,50,30,5,3,166,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,34.5
2,10,N Rana,45,37,3,2,121,1,0,0,0,0,0,0,0,0,0,0,0,26.0,0,4,30.0
3,12,N Rana,11,16,1,0,68,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,5.0
4,16,N Rana,53,42,4,2,126,1,0,0,0,0,0,0,0,0,0,0,0,34.5,0,4,38.5
5,22,N Rana,62,36,0,7,172,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,42.0
6,24,N Rana,8,9,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,4.5
7,28,N Rana,3,9,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,-1.5
8,34,N Rana,19,16,1,1,118,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,11.0
9,37,N Rana,27,29,4,0,93,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,15.5
10,47,N Rana,9,12,2,0,75,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,5.5
11,50,N Rana,12,12,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,7.0
12,617,N Rana,9,11,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,5.5
13,619,N Rana,25,29,0,3,86,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,15.5
14,630,N Rana,70,38,7,4,184,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,46.5
