Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,9,RA Tripathi,10,6,2,0,166,0,0,0,0,0,0.0,0,0,0,0,0,0,6.0,0,0,6.0
1,13,RA Tripathi,33,17,3,2,194,0,0,0,0,0,0.0,0,0,0,0,0,0,20.0,0,0,20.0
2,17,RA Tripathi,31,24,3,1,129,1,0,0,0,0,0.0,0,0,0,0,0,0,18.0,0,4,22.0
3,25,RA Tripathi,59,41,6,3,143,1,0,0,0,0,0.0,0,0,0,0,0,0,39.5,0,4,43.5
4,28,RA Tripathi,45,31,3,2,145,0,0,0,0,0,0.0,0,0,0,0,0,0,26.0,0,0,26.0
5,29,RA Tripathi,38,25,7,0,152,1,0,1,12,0,12.0,0,0,0,0,0,0,22.5,-3,4,23.5
6,33,RA Tripathi,37,29,4,1,127,0,0,0,0,0,0.0,0,0,0,0,0,0,21.5,0,0,21.5
7,38,RA Tripathi,6,7,1,0,85,1,0,0,0,0,0.0,0,0,0,0,0,0,3.5,0,4,7.5
8,40,RA Tripathi,93,54,9,7,172,0,0,0,0,0,0.0,0,0,0,0,0,0,62.0,0,0,62.0
9,43,RA Tripathi,1,4,0,0,25,1,0,0,0,0,0.0,0,0,0,0,0,0,-2.5,0,4,1.5
10,51,RA Tripathi,7,6,1,0,116,0,0,0,0,0,0.0,0,0,0,0,0,0,4.0,0,0,4.0
11,54,RA Tripathi,28,21,4,1,133,0,0,0,0,0,0.0,0,0,0,0,0,0,17.0,0,0,17.0
12,56,RA Tripathi,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,-3.0,0,0,-3.0
13,59,RA Tripathi,3,8,0,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0,-1.5,0,0,-1.5
