Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,2,JC Buttler,38,19,3,3,200,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,23.5
1,7,JC Buttler,28,26,1,2,107,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,16.5
2,10,JC Buttler,14,11,3,0,127,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,8.5
3,12,JC Buttler,2,5,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,4,2.0
4,16,JC Buttler,26,24,1,2,108,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,15.5
5,22,JC Buttler,77,38,7,5,202,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,51.0
6,24,JC Buttler,28,20,3,2,140,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,17.5
7,28,JC Buttler,17,13,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,10.0
8,34,JC Buttler,10,9,2,0,111,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,6.0
9,37,JC Buttler,33,21,4,1,157,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,19.5
10,577,JC Buttler,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,0,-3.0
11,581,JC Buttler,41,22,3,3,186,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,25.0
12,585,JC Buttler,16,23,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,8.5
13,588,JC Buttler,11,11,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,6.0
14,590,JC Buttler,28,14,2,2,200,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,17.0
15,593,JC Buttler,2,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,0,-2.0
16,597,JC Buttler,24,14,3,1,171,2,0,0,0,0,0,0,0,0,0,0,0,14.5,0,8,22.5
17,600,JC Buttler,15,15,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,8.5
18,605,JC Buttler,27,17,2,1,158,1,0,0,0,0,0,0,0,0,0,0,0,15.5,0,4,19.5
19,613,JC Buttler,2,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0
20,617,JC Buttler,29,12,1,3,241,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,18.0
21,619,JC Buttler,9,10,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,5.0
22,623,JC Buttler,18,9,2,1,200,2,0,0,0,0,0,0,0,0,0,0,0,11.0,0,8,19.0
23,630,JC Buttler,33,32,3,0,103,2,0,0,0,0,0,0,0,0,0,0,0,18.0,0,8,26.0
