Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,11,MP Stoinis,9,13,1,0,69,0,0,2,15,0,7.5,0,0,1,0,0,1,4.0,0,0,4.0
1,22,MP Stoinis,1,3,0,0,33,0,0,2,28,1,14.0,1,0,0,0,0,1,-2.5,7,0,4.5
2,26,MP Stoinis,7,9,0,0,77,2,0,1,12,0,12.0,1,0,0,0,0,1,3.5,-3,8,8.5
3,579,MP Stoinis,33,23,4,0,143,0,0,2,27,1,13.5,0,0,0,0,0,0,18.5,7,0,25.5
4,604,MP Stoinis,27,19,3,1,142,0,0,4,24,1,6.0,0,1,0,0,0,1,16.0,11,0,27.0
5,608,MP Stoinis,0,3,0,0,0,0,0,3,26,0,8.666666666666666,0,0,0,0,0,0,-3.0,0,0,-3.0
6,612,MP Stoinis,52,44,3,2,118,0,0,4,42,3,10.5,2,0,2,0,0,4,33.5,28,0,61.5
7,615,MP Stoinis,34,22,3,1,154,0,0,3,35,0,11.666666666666666,0,0,0,0,0,0,19.5,-3,0,16.5
