Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,9,AB Dinda,7,8,1,0,87,0,0,3,37,0,12.333333333333334,2,0,1,0,0,3,4.0,-3,0,1.0
1,78,AB Dinda,1,3,0,0,33,0,0,4,30,0,7.5,2,0,0,0,0,2,-2.5,0,0,-2.5
2,99,AB Dinda,1,1,0,0,100,0,0,0,0,0,0.0,0,0,0,0,0,0,0.5,0,0,0.5
3,121,AB Dinda,2,2,0,0,100,0,0,3,24,2,8.0,0,0,0,0,0,0,1.0,20,0,21.0
4,132,AB Dinda,0,1,0,0,0,0,0,2,24,0,12.0,1,0,0,0,0,1,-3.0,-3,0,-6.0
5,217,AB Dinda,0,1,0,0,0,0,0,4,15,2,3.75,0,0,0,0,0,0,-3.0,23,0,20.0
6,238,AB Dinda,0,5,0,0,0,0,0,2,8,0,4.0,0,0,1,0,0,1,-3.0,3,0,0.0
7,321,AB Dinda,2,5,0,0,40,0,0,3,18,1,6.0,0,0,0,0,0,0,-2.0,11,0,9.0
8,384,AB Dinda,0,2,0,0,0,1,0,4,29,2,7.25,1,0,0,0,0,1,-3.0,20,4,21.0
9,402,AB Dinda,0,1,0,0,0,0,0,4,25,2,6.25,2,0,0,0,0,2,-3.0,20,0,17.0
10,411,AB Dinda,1,1,0,0,100,0,1,4,48,3,12.0,1,0,0,1,0,2,0.5,27,4,31.5
11,422,AB Dinda,2,2,0,0,100,0,0,4,41,0,10.25,0,0,0,0,0,0,1.0,-2,0,-1.0
12,426,AB Dinda,6,5,1,0,120,0,0,4,52,2,13.0,0,0,0,0,0,0,3.5,17,0,20.5
13,471,AB Dinda,0,3,0,0,0,0,0,2,8,0,4.0,0,0,0,0,0,0,-3.0,3,0,0.0
14,475,AB Dinda,2,5,0,0,40,0,0,3,19,1,6.333333333333333,0,0,0,0,0,0,-2.0,10,0,8.0
15,484,AB Dinda,2,5,0,0,40,0,0,3,38,1,12.666666666666666,6,0,0,0,0,6,-2.0,7,0,5.0
