Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,5,RR Pant,57,39,3,4,146,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,0,38.0
1,9,RR Pant,31,22,1,2,140,3,0,0,0,0,0,0,0,0,0,0,0,18.0,0,12,30.0
2,15,RR Pant,15,9,3,0,166,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,9.0
3,18,RR Pant,38,17,2,4,223,1,0,0,0,0,0,0,0,0,0,0,0,24.0,0,4,28.0
4,21,RR Pant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,0,-3.0
5,24,RR Pant,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,4,1.0
6,31,RR Pant,6,4,1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,3.5
7,35,RR Pant,3,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,0,-1.5
8,39,RR Pant,34,20,4,1,170,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,20.0
9,41,RR Pant,97,44,6,9,220,2,0,0,0,0,0,0,0,0,0,0,0,64.5,0,8,72.5
10,44,RR Pant,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,0,-3.0
11,49,RR Pant,4,2,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5
12,51,RR Pant,36,22,4,2,163,1,0,0,0,0,0,0,0,0,0,0,0,22.0,0,4,26.0
13,55,RR Pant,45,34,3,2,132,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,26.0
14,599,RR Pant,20,17,2,0,117,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,11.0
15,602,RR Pant,4,4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,2.0
16,607,RR Pant,69,40,9,2,172,1,0,0,0,0,0,0,0,0,0,0,0,45.0,0,4,49.0
17,609,RR Pant,2,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,0,-2.0
18,612,RR Pant,4,3,1,0,133,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5
19,618,RR Pant,39,27,2,3,144,1,0,0,0,0,0,0,0,0,0,0,0,23.5,0,4,27.5
20,623,RR Pant,23,17,2,1,135,1,0,0,0,0,0,0,0,0,0,0,0,13.5,0,4,17.5
21,625,RR Pant,4,9,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,-1.0
22,628,RR Pant,32,27,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,17.5
23,632,RR Pant,1,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,-2.5
