Sr_No,MatchID,Name,Runs,Balls,4s,6s,Strike_Rate,Catches,Run_Out,over,total_runs,wicket,economy,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,extra_runs,asBataman,asBowler,asFielder,Dream11Score
0,5,SV Samson,13,12,1,0,108,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0,4,11.0
1,9,SV Samson,102,64,8,5,159,2,0,0,0,0,0,0,0,0,0,0,0,68.0,0,8,76.0
2,15,SV Samson,19,18,2,1,105,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,11.5
3,18,SV Samson,39,25,7,0,156,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,23.0
4,21,SV Samson,42,33,3,2,127,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,24.5
5,24,SV Samson,9,6,2,0,150,1,1,0,0,0,0,0,0,0,0,0,0,5.5,0,8,13.5
6,31,SV Samson,60,38,4,3,157,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,0,39.0
7,35,SV Samson,5,15,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
8,39,SV Samson,24,19,2,1,126,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,14.0
9,41,SV Samson,61,31,0,7,196,0,0,0,0,0,0,0,0,0,0,0,0,41.5,0,0,41.5
10,44,SV Samson,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,0,-3.0
11,49,SV Samson,10,7,2,0,142,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,6.0
12,51,SV Samson,2,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,0,-2.0
13,55,SV Samson,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,0,-3.0
14,398,SV Samson,27,23,3,0,117,3,1,0,0,0,0,0,0,0,0,0,0,15.0,0,16,31.0
15,420,SV Samson,63,42,7,2,150,2,0,0,0,0,0,0,0,0,0,0,0,41.0,0,8,49.0
16,427,SV Samson,40,36,1,2,111,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,22.5
17,431,SV Samson,10,6,2,0,166,0,1,0,0,0,0,0,0,0,0,0,0,6.0,0,4,10.0
18,436,SV Samson,47,33,5,1,142,1,0,0,0,0,0,0,0,0,0,0,0,27.0,0,4,31.0
19,442,SV Samson,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,4,1.0
20,447,SV Samson,4,4,1,0,100,2,0,0,0,0,0,0,0,0,0,0,0,2.5,0,8,10.5
21,449,SV Samson,5,7,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5
22,455,SV Samson,10,21,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0,4,6.0
23,456,SV Samson,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-3.0,0,8,5.0
24,461,SV Samson,3,9,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,-1.5,0,4,2.5
25,464,SV Samson,52,34,3,4,152,0,0,0,0,0,0,0,0,0,0,0,0,35.5,0,0,35.5
26,467,SV Samson,16,16,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,10.0
27,471,SV Samson,2,6,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,4,2.0
28,476,SV Samson,20,20,4,0,100,0,2,0,0,0,0,0,0,0,0,0,0,12.0,0,8,20.0
29,480,SV Samson,34,29,2,2,117,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,20.0
30,482,SV Samson,37,32,3,0,115,1,0,0,0,0,0,0,0,0,0,0,0,20.0,0,4,24.0
31,487,SV Samson,16,17,1,1,94,1,2,0,0,0,0,0,0,0,0,0,0,9.5,0,12,21.5
32,492,SV Samson,13,8,1,1,162,1,0,0,0,0,0,0,0,0,0,0,0,8.0,0,4,12.0
33,498,SV Samson,40,27,2,3,148,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,0,24.0
34,501,SV Samson,2,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,0,0,-2.0
35,509,SV Samson,30,29,2,1,103,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,17.0
36,513,SV Samson,74,48,7,3,154,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,47.5
37,520,SV Samson,5,6,0,0,83,1,2,0,0,0,0,0,0,0,0,0,0,2.5,0,12,14.5
38,523,SV Samson,11,12,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,6.0
39,526,SV Samson,17,16,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,10.0
40,529,SV Samson,26,31,2,0,83,1,0,0,0,0,0,0,0,0,0,0,0,14.0,0,4,18.0
41,536,SV Samson,5,2,1,0,250,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,3.0
42,540,SV Samson,4,7,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,4.0
43,549,SV Samson,76,47,7,3,161,1,0,0,0,0,0,0,0,0,0,0,0,48.5,0,4,52.5
44,558,SV Samson,21,10,0,3,210,1,0,0,0,0,0,0,0,0,0,0,0,13.5,0,4,17.5
45,563,SV Samson,26,18,1,2,144,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,15.5
46,570,SV Samson,8,9,1,0,88,1,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4,8.5
47,574,SV Samson,5,8,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1.5
48,578,SV Samson,15,13,2,0,115,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,8.5
49,583,SV Samson,33,33,3,1,100,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0,19.0
50,587,SV Samson,9,14,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,3.5
51,593,SV Samson,60,51,4,2,117,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,0,38.0
52,599,SV Samson,1,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,-2.5
53,602,SV Samson,15,16,2,0,93,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,8.5
54,607,SV Samson,19,13,1,1,146,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,11.0
55,609,SV Samson,20,17,3,0,117,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,11.5
56,612,SV Samson,49,35,4,1,140,1,0,0,0,0,0,0,0,0,0,0,0,27.5,0,4,31.5
57,618,SV Samson,34,27,0,2,125,2,0,0,0,0,0,0,0,0,0,0,0,19.0,0,8,27.0
58,623,SV Samson,6,11,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0
59,625,SV Samson,10,13,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,5.0
60,628,SV Samson,3,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1.5
61,632,SV Samson,17,12,1,1,141,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,10.0
